GRBname,pulse_num,t_start,t_stop,t_peak,rise,decay,sharp,amplitude,fluence_rise,fluence_decay,chisq,rchisq,deltaAIC,BIC,Trig_ID,T90,T90_err,redshift,redshift_err,conversion,conversion_bat,bat_conversion_rchisq,dimple,t_rise,t_decay,duration,t_ratio,fluence,peak_flux,underlying_index,d_l,e_iso,L_p,L_iso,t_peak_z,t_start_z,t_end_z,afterglow_fluence
GRB121123A,8,283.17756361475284,285.0441925367849,284.15999989913774,0.2133333285649427,0.1919999917348225,1.0,0.0857544051689212,8.178333443430772e-09,7.360499946755007e-09,3506.965329522925,0.2326962596724122,-21971.128853564944,-80726.68585069862,539358.0,326.092,14.29083,,,3.5499999999999994e-11,4.5155816695485364e-07,0.535,2.0,0.982436284384903,0.8841926376471747,1.8666289220320778,0.8999999813736134,1.5538833390185778e-08,3.8723102006381885e-08,0.5693820215142285,,,,,,,,3.6222458788734715e-07
GRB121123A,9,284.74851575988515,288.187042846729,288.08879919999123,0.7253333330154405,0.0213333368301389,1.000000000000001,0.0744895120708643,2.4153631194486445e-08,7.104010342400156e-10,3481.426657573457,0.2310017024466496,-22081.318073921502,-80752.22452264809,539358.0,326.092,14.29083,,,3.5499999999999994e-11,4.5155816695485364e-07,0.535,2.0,3.3402834401060773,0.09824364673778518,3.4385270868438624,0.02941176953973261,2.486403222872646e-08,3.363634752808092e-08,0.5693820215142285,,,,,,,,3.6222458788734715e-07
GRB121123A,10,289.5533261129582,290.04454425482703,289.8480569615014,0.0639999906222025,0.042666673652851,1.0000000003857574,0.0756801501868551,2.1652675163627243e-09,1.4435121254489361e-09,3457.813242301541,0.22943489100269,-22183.92217116641,-80775.83793791999,539358.0,326.092,14.29083,,,3.5499999999999994e-11,4.5155816695485364e-07,0.535,2.0,0.2947308485432245,0.19648729332561743,0.49121814186884194,0.6666668735112099,3.6087796418116604e-09,3.417398989324432e-08,0.5693820215142285,,,,,,,,3.6222458788734715e-07
GRB121123A,11,291.68454277654973,293.7476590835539,292.5687355056934,0.1920000116030334,0.2560000022252344,1.0000000000000029,0.0869670564624006,7.464585398731488e-09,9.952780016683721e-09,3437.669003338916,0.2280982684187456,-22272.00750000504,-80795.98217688262,539358.0,326.092,14.29083,,,3.5499999999999994e-11,4.5155816695485364e-07,0.535,2.0,0.8841927291436491,1.1789235778605303,2.0631163070041794,1.3333332643464864,1.741736541541521e-08,3.9270684601620874e-08,0.5693820215142285,,,,,,,,3.6222458788734715e-07
GRB121123A,12,296.2303156906292,296.34134371018337,296.3014602009065,0.0380093442704293,0.0213079832710851,2.436155030005839,0.1000673412493693,1.52039643970085e-09,8.523320389867109e-10,3425.2811477974774,0.2272763020235868,-22326.432931884923,-80808.37003242406,539358.0,326.092,14.29083,,,3.5499999999999994e-11,4.5155816695485364e-07,0.535,2.0,0.07114451027729274,0.03988350927687634,0.11102801955416908,0.5605985496481237,2.372728478687561e-09,4.5186225186611014e-08,0.5693820215142285,,,,,,,,3.6222458788734715e-07
GRB121123A,13,325.48912240726463,326.9627768338421,326.3733150449118,0.1919999917348226,0.12800000111262,1.0,0.0923539740608989,7.92695628660509e-09,5.284637797831308e-09,3415.754434665263,0.2266441798596817,-22368.422136090445,-80817.89674555628,539358.0,326.092,14.29083,,,3.5499999999999994e-11,4.5155816695485364e-07,0.535,2.0,0.8841926376471747,0.5894617889302936,1.4736544265774683,0.6666667011601045,1.3211594084436399e-08,4.170319123793561e-08,0.5693820215142285,,,,,,,,3.6222458788734715e-07
GRB100621A,1,-22.14234176979448,86.51501231549544,24.228638747800314,10.06933090483242,13.525314740264216,1.0000000276514542,0.4852685239016853,2.1925476671169257e-06,2.945071282398382e-06,5105.004896880993,0.2721508101546536,-24394.1758624862,-101872.48350734371,425151.0,63.552,1.70755,0.542,,4.23e-11,4.532422109847938e-07,1.21156,4.0,46.370980517594795,62.28637356769512,108.65735408528992,1.3432188164332963,5.1376189495153075e-06,2.1994417869452708e-07,0.05631397836288699,9.775502516079086e+27,4.000972478835161e+51,1.71283743400204e+50,5.677940176530627e+49,15.712476490142874,-14.359495311150765,56.105714860891986,5.088210545006721e-06
GRB100621A,2,41.25635483705693,57.94649494870716,53.85955993718214,2.736751227819377,0.8874666659751476,1.000000003153414,0.2067416963782475,2.5388071317548065e-07,8.232778624046233e-08,5105.004896880993,0.2721508101546536,-24394.1758624862,-101872.48350734371,425151.0,63.552,1.70755,0.542,,4.23e-11,4.532422109847938e-07,1.21156,4.0,12.603205100125209,4.086935011525021,16.69014011165023,0.32427743411748644,3.3620849941594297e-07,9.370406356922383e-08,0.05631397836288699,9.775502516079086e+27,2.618257536286454e+50,7.297298285051957e+49,2.4190049298241154e+49,34.92837868818556,26.755093928052485,37.57879049851307,5.088210545006721e-06
GRB100621A,3,21.85919759207292,32.32936640060011,24.92842470085025,0.6664741986247322,1.6070940707851669,1.000000000098051,0.236412391684472,7.070007765229289e-08,1.7048173182624147e-07,5105.004896880993,0.2721508101546536,-24394.1758624862,-101872.48350734371,425151.0,63.552,1.70755,0.542,,4.23e-11,4.532422109847938e-07,1.21156,4.0,3.06922710877733,7.400941699749858,10.470168808527188,2.4113372642202835,2.411818094785344e-07,1.0715207511127317e-07,0.05631397836288699,9.775502516079086e+27,1.878227621786387e+50,8.344575722392326e+49,2.766170293678401e+49,16.16629358031793,14.175873924820312,20.965866667055842,5.088210545006721e-06
GRB100621A,4,-1.7989179594336857,6.246718010876269,-1.1215539897564686,0.147087717702096,1.5999999416824295,1.0000000025225888,0.1642933439821764,1.0843330401294792e-08,1.1795225516282352e-07,5105.004896880993,0.2721508101546536,-24394.1758624862,-101872.48350734371,425151.0,63.552,1.70755,0.542,,4.23e-11,4.532422109847938e-07,1.21156,4.0,0.6773639696772171,7.368272000632738,8.045635970309956,10.877862316981409,1.2879558556411832e-07,7.44646784765669e-08,1.891109542401732,9.775502516079086e+27,1.0030085888057377e+50,5.799011802114294e+49,1.9223331128152742e+49,-0.7273372177409005,-1.1666134626677598,4.051049293694079,5.088210545006721e-06
GRB100621A,5,2.9591651362935742,8.62212263836932,4.507474376882156,0.3362110802464361,0.8934845188308964,1.000000000998566,0.1216526771688892,1.8352701698062688e-08,4.8772499805542446e-08,5105.004896880993,0.2721508101546536,-24394.1758624862,-101872.48350734371,425151.0,63.552,1.70755,0.542,,4.23e-11,4.532422109847938e-07,1.21156,4.0,1.5483092405885817,4.114648261487163,5.662957502075745,2.657510627478398,6.712520150360513e-08,5.513812837224668e-08,0.05631397836288699,9.775502516079086e+27,5.227442643980549e+49,4.2939372561418073e+49,1.4234110981873639e+49,2.923135134164822,1.9190435384523827,5.591519220732373,5.088210545006721e-06
GRB100621A,6,65.27931995857668,69.50378643361672,66.35999745507688,0.2346666642011293,0.6826666373042991,1.000001471850256,0.0661635978910325,6.966851780333831e-09,2.026720452037294e-08,3903.395123213453,0.2078706530628103,-29495.073688931217,-103270.90743069952,425151.0,63.552,1.70755,0.542,,4.23e-11,4.532422109847938e-07,1.21156,4.0,1.0806774965002006,3.1437889785398454,4.224466475040046,2.9090908145316985,2.723405630070677e-08,2.998813539484041e-08,0.05631397836288699,9.775502516079086e+27,2.120879551731933e+49,2.3353562337988953e+49,7.741560474188965e+48,43.03501780484882,42.33418933759837,45.07379146148944,5.088210545006721e-06
GRB100621A,7,68.72800004482269,68.81956123431591,68.72800004482269,0.0,0.0426666537920633,2.0,0.0194356164722238,0.0,3.3228886522806875e-10,3870.6099572281146,0.2061247181397441,-29653.501016197977,-103297.84155594648,425151.0,63.552,1.70755,0.542,,4.23e-11,4.532422109847938e-07,1.21156,4.0,0.0,0.09156118949321979,0.09156118949321979,,3.3228886522806875e-10,8.809041781723193e-09,0.05631397836288699,9.775502516079086e+27,2.5877329904474414e+47,6.860129970695587e+48,4.358052023303433e+48,44.57068744800434,44.57068744800434,44.63006565130733,5.088210545006721e-06
GRB100621A,8,69.99468290571625,70.8787237941151,70.58400042917563,0.1279689981673985,0.0639985275279665,1.000001657380989,0.0646648290961987,3.713119526262163e-09,1.8569668092991209e-09,3870.2584886457935,0.2061060010994671,-29655.20667349792,-103298.1930245288,425151.0,63.552,1.70755,0.542,,4.23e-11,4.532422109847938e-07,1.21156,4.0,0.5893175234593855,0.2947233649394718,0.8840408883988573,0.5001096237719181,5.570086335561284e-09,2.930883011251492e-08,0.05631397836288699,9.775502516079086e+27,4.337760809493076e+48,2.282454651061467e+49,7.5661966047214e+48,45.77431934447188,45.392141962202494,45.96544993133275,5.088210545006721e-06
GRB100621A,9,70.70746371720944,72.67233637402774,71.68990009156566,0.2133333484331766,0.213333328478616,1.0000000010165886,0.0576408419460316,5.517665630150075e-09,5.5176651140442034e-09,3867.90661236102,0.2059807547321876,-29666.624184765897,-103300.54490081356,425151.0,63.552,1.70755,0.542,,4.23e-11,4.532422109847938e-07,1.21156,4.0,0.9824363743562259,0.9824362824620749,1.9648726568183008,0.9999999064630002,1.1035330744194279e-08,2.6125262646644405e-08,0.05631397836288699,9.775502516079086e+27,8.593874912916659e+48,2.0345311296670945e+49,6.74433280433345e+48,46.49150459894012,45.854386327632575,47.128622810653525,5.088210545006721e-06
GRB100621A,10,73.2123688469745,75.17724150724094,74.48953607157286,0.2773333390553792,0.1493333379427592,1.0,0.0559968574325205,6.96838357676984e-09,3.752206579738866e-09,3856.494489736786,0.2053730157491099,-29722.124683090104,-103311.95702343782,425151.0,63.552,1.70755,0.542,,4.23e-11,4.532422109847938e-07,1.21156,4.0,1.277167224598358,0.6877054356680787,1.9648726602664368,0.5384615439723232,1.0720590156508705e-08,2.5380139470915876e-08,3.4681400847128625,9.775502516079086e+27,8.348767511671732e+48,1.9765039122201222e+49,6.551976503786318e+48,48.307092134612745,47.47883842216245,48.753074907419546,5.088210545006721e-06
GRB100621A,11,76.1805272455357,76.8682326732471,76.76998902758417,0.1280000010186893,0.0213333368301391,1.0000000071641126,0.0545775158911561,3.134657167936865e-09,5.224429428000023e-10,3845.0729694872025,0.2047647763066994,-29777.835568765797,-103323.3785436874,425151.0,63.552,1.70755,0.542,,4.23e-11,4.532422109847938e-07,1.21156,4.0,0.589461782048474,0.09824364566293298,0.687705427711407,0.16666669265905687,3.6571001107368674e-09,2.473683397256531e-08,3.4681400847128625,9.775502516079086e+27,2.8480035283238807e+48,1.9264058489017678e+49,6.385904871058182e+48,49.785985102194665,49.40371416701407,49.8496969346609,5.088210545006721e-06
GRB160225A,1,35.48876154598868,40.20445562223891,35.68524882972112,0.0426666736602783,0.98133333494618,1.0000000324694718,0.0730813098643691,,,1395.1863129559506,0.1345795613924906,-20792.08029906737,-51597.6097415702,675998.0,157.456,70.49155,,,3.1e-11,,,3.0,0.19648728373243785,4.519206792517792,4.71569407625023,22.99999626780795,,,0.9946003286136137,,,,,,,,0.0
GRB160225A,2,133.2546975449366,134.7480007647042,134.63010841607928,0.2986666758726273,0.0255999982357025,1.0000000000638456,0.0899460167191083,,,1379.7498867241898,0.133090564939152,-20907.47629585704,-51613.04616780196,675998.0,157.456,70.49155,,,3.1e-11,,,3.0,1.375410871142691,0.11789234862490616,1.493303219767597,0.08571427716501996,,,0.9946003286136137,,,,,,,,0.0
GRB160225A,3,154.2289036593183,154.88108753255116,154.50296924617115,0.0595125860248858,0.0821073426407773,1.0000000000000004,0.4755584292885376,,,1371.5912859832436,0.1323035869570023,-20968.98902699564,-51621.204768542906,675998.0,157.456,70.49155,,,3.1e-11,,,3.0,0.2740655868528563,0.37811828638001543,0.6521838732328717,1.3796634985151355,,,0.9946003286136137,,,,,,,,0.0
GRB160225A,4,157.03746123328224,157.263182128998,157.1926863179348,0.0983658746976352,0.0446730767341718,3.347739907758446,0.7137525701346695,,,1365.4933652027655,0.1317153820008455,-21015.20443282973,-51627.30268932338,675998.0,157.456,70.49155,,,3.1e-11,,,3.0,0.1552250846525567,0.07049581106321057,0.22572089571576726,0.4541521830766123,,,0.9946003286136137,,,,,,,,0.0
GRB160408A,1,-1.2508436297401782,1.499978011229553,0.1245672313899066,0.2986666736692978,0.2986666560173034,1.0,0.1611951876499024,,,2492.0608666331414,0.128146288200398,-39955.74445214967,-109296.75564049248,682059.0,0.3199999,0.03687817,,,3.32e-11,,,5.0,1.3754108611300848,1.3754107798396464,2.7508216409697313,0.9999999408973416,,,False,,,,,,,,0.0
GRB141225A,1,10.20894302435386,13.843957404515198,12.173815684620298,0.4266666769981384,0.3626666664733809,1.0,0.1107571071466221,2.2973161698174757e-08,1.952718696020253e-08,2138.1655042180546,0.1358600523712069,-31415.073798754216,-75254.77226171801,622476.0,86.148,45.22258,0.915,,3.89e-11,4.910485990720306e-07,1.41189,3.0,1.9648726602664368,1.6701417198949002,3.635014380161337,0.8499999789647584,4.250034865837729e-08,5.438712230161957e-08,2.2292039699744004,1.858884171037946e+28,9.636919631908804e+49,1.233223592692085e+50,5.076926571686977e+49,6.35708390841791,5.331040743787916,7.229220576770338,4.814643001515616e-08
GRB141225A,2,12.749258267880432,17.66143977457995,15.598323565794033,0.6186666687329604,0.447999992500441,1.0,0.1396329465364264,4.199572287989361e-08,3.0410695267896827e-08,2107.073338674188,0.1338844413949795,-31645.681655087785,-75285.86442726188,622476.0,86.148,45.22258,0.915,,3.89e-11,4.910485990720306e-07,1.41189,3.0,2.849065297913601,2.0631162087859174,4.912181506699518,0.7241379164937912,7.240641814779044e-08,6.856656278101194e-08,2.2292039699744004,1.858884171037946e+28,1.641809666394585e+50,1.5547412569910678e+50,6.400548324318984e+49,8.145338676654847,6.657576118997614,9.22268395539423,4.814643001515616e-08
GRB130925A,1,16.58504629079342,25.03399853779643,18.94289344651453,0.512000004450479,1.322666664918265,1.0,0.1702827932267618,3.925621703785715e-08,1.014118929989035e-07,10112.274333484038,0.6249860527493225,-7597.369921375786,-79638.59018962596,571830.0,160.296,3.390408,0.348,,4.08e-11,4.548118296716622e-07,0.80793,2.0,2.3578471557211103,6.0911050912818965,8.448952247003007,2.583333307463277,1.4066811003676065e-07,7.744662874906486e-08,0.42412931852206276,5.766920899340059e+27,4.3611759995197994e+49,2.401101276301187e+49,6.958099744779629e+48,14.052591577533036,12.303446803259217,18.571215532489934,6.612942140800054e-06
GRB130925A,2,23.48761302707837,26.434921954711665,25.25599838431194,0.3840000030768995,0.256000001814722,1.0000000030938947,0.1610439711662467,2.7844755859481728e-08,1.8563170555835425e-08,10071.580480313974,0.622470981477996,-7662.633064819541,-79679.28404279602,571830.0,160.296,3.390408,0.348,,4.08e-11,4.548118296716622e-07,0.80793,2.0,1.7683853572335693,1.178923570399725,2.947308927633294,0.666666666050669,4.640792641531715e-08,7.324470318371107e-08,0.42412931852206276,5.766920899340059e+27,1.4387989915914197e+49,2.2708277059617497e+49,6.580582790222346e+48,18.735903845928743,17.424045272313332,19.61047622753091,6.612942140800054e-06
GRB130925A,3,15.063180916318592,65.75689439833666,47.87655361994567,7.125333348910014,3.8826666673024497,1.0,0.229673178794149,7.368569500750947e-07,4.015208522229163e-07,9782.95106678951,0.6046323279845186,-8133.235573149452,-79967.91345632049,571830.0,160.296,3.390408,0.348,,4.08e-11,4.548118296716622e-07,0.80793,2.0,32.813372703627074,17.880340778390988,50.69371348201806,0.5449101785387199,1.1383778022980109e-06,1.0445807867387371e-07,0.42412931852206276,5.766920899340059e+27,3.529347162246489e+50,3.238545435418149e+49,9.384911161412265e+48,35.51673117206652,11.174466555132488,48.78107893051681,6.612942140800054e-06
GRB130925A,4,59.03918164519528,67.782864588555,60.41459247098328,0.2986666735435782,1.600000001351046,1.000000016549933,0.2168946137510927,2.9167771227733593e-08,1.562559138255223e-07,9481.132137469463,0.5859785004616479,-8640.432212424084,-80269.73238564053,571830.0,160.296,3.390408,0.348,,4.08e-11,4.548118296716622e-07,0.80793,2.0,1.375410825788002,7.3682721175717205,8.743682943359723,5.357142738316227,1.854236850532559e-07,9.864623612606294e-08,0.42412931852206276,5.766920899340059e+27,5.748746640481985e+49,3.058359121506086e+49,8.862753283220121e+48,44.81794693693122,43.79761249643567,50.28402417548591,6.612942140800054e-06
GRB130925A,5,64.14169650823395,74.4572777687656,67.77671088855342,0.7893333435058594,1.4506666660308838,1.0,0.1883389186289892,6.693730720421814e-08,1.2301991430355353e-07,9393.00496458514,0.5805318272302311,-8791.575403868792,-80357.85955852485,571830.0,160.296,3.390408,0.348,,4.08e-11,4.548118296716622e-07,0.80793,2.0,3.6350143803194754,6.680566880212169,10.315581260531644,1.8378378133472542,1.8995722150777165e-07,8.565876818003287e-08,0.42412931852206276,5.766920899340059e+27,5.889301243605715e+49,2.655704721116707e+49,7.695909591401304e+48,50.27945911613756,47.582860911152785,55.23536926466291,6.612942140800054e-06
GRB130925A,6,72.35350625417274,74.51486610883286,73.33594253330531,0.2133333277187269,0.256000002071802,1.0000000009033427,0.1990924628255135,1.9124110415399233e-08,2.294893328818501e-08,9339.07111776936,0.5771984621612707,-8884.776148840667,-80411.79340534064,571830.0,160.296,3.390408,0.348,,4.08e-11,4.548118296716622e-07,0.80793,2.0,0.9824362791325711,1.1789235755275485,2.1613598546601196,1.2000000412937346,4.2073043703584244e-08,9.054960729150917e-08,0.42412931852206276,5.766920899340059e+27,1.3044033105930585e+49,2.807336886679385e+49,8.135321190908055e+48,54.403518199781395,53.67470790368898,55.27809058518759,6.612942140800054e-06
GRB130925A,7,73.57269066318389,77.2077049498039,76.51999951450466,0.6399999856208393,0.1493333379383181,1.0000000003317284,0.1861096034853282,5.363107026394924e-08,1.251391706196819e-08,9316.453901465184,0.5758006119570571,-8924.020268194345,-80434.41062164481,571830.0,160.296,3.390408,0.348,,4.08e-11,4.548118296716622e-07,0.80793,2.0,2.94730885132077,0.687705435299236,3.635014286620006,0.23333334577102646,6.614498732591743e-08,8.464484928062967e-08,0.42412931852206276,5.766920899340059e+27,2.0507130659461258e+49,2.6242698865377736e+49,7.604815263231883e+48,56.765578274855095,54.57914737624918,57.27574551172397,6.612942140800054e-06
GRB130925A,8,80.47559216105893,84.70006816080402,82.63695198280288,0.4693333300128327,0.4479999934686165,1.0000000111857177,0.187783652384734,3.968321890617051e-08,3.787943594436809e-08,9283.779887690014,0.5737812044307796,-8980.882935932894,-80467.08463541997,571830.0,160.296,3.390408,0.348,,4.08e-11,4.548118296716622e-07,0.80793,2.0,2.1613598217439574,2.0631161780011382,4.224475999745096,0.9545454473824962,7.756265485053861e-08,8.540622652352825e-08,0.42412931852206276,5.766920899340059e+27,2.404698468649424e+49,2.647875095688889e+49,7.673220385048978e+48,61.30337684184191,59.69999418476182,62.83387845756975,6.612942140800054e-06
GRB130925A,9,92.3213821312012,106.664952267507,98.216000020504,1.2800000111262004,1.834666669368744,1.0,0.1419458881516727,8.180889107058837e-08,1.1725940968794925e-07,9281.556718247102,0.5736438021166318,-8984.759191814408,-80469.3078048629,571830.0,160.296,3.390408,0.348,,4.08e-11,4.548118296716622e-07,0.80793,2.0,5.894617889302793,8.448952247003007,14.3435701363058,1.4333333229853065,1.9906830075853761e-07,6.455866910463138e-08,0.42412931852206276,5.766920899340059e+27,6.171774791787883e+49,2.0015319619100673e+49,5.800196422696737e+48,72.86053413983977,68.4876722041552,79.12830286907048,6.612942140800054e-06
GRB130925A,10,100.27556179089636,136.13448689739064,114.42264454004476,3.071999986955996,4.714666664586527,1.0000000000989184,0.1411796774949996,1.9528150381366063e-07,2.997028646321348e-07,8249.65052184112,0.5101824688831862,-10862.291926556923,-81404.29559960528,571830.0,160.296,3.390408,0.348,,4.08e-11,4.548118296716622e-07,0.80793,2.0,14.147082749148396,21.711842357345887,35.85892510649428,1.5347222280616732,4.949843684457954e-07,6.421018743395596e-08,0.42412931852206276,5.766920899340059e+27,1.5346150220111255e+50,1.9907278791792692e+49,5.768887504372932e+48,84.88326746294122,74.3883989546709,100.98997544316815,6.612942140800054e-06
GRB130925A,11,101.52538490116994,108.13577775030323,102.92886533348396,0.3047619036156871,1.1306666652228248,1.0000000000195517,0.1738644399896483,2.385828155753339e-08,8.851422479832217e-08,8249.65052184112,0.5101824688831862,-10862.291926556923,-81404.29559960528,571830.0,160.296,3.390408,0.348,,4.08e-11,4.548118296716622e-07,0.80793,2.0,1.4034804323140122,5.206912416819279,6.610392849133291,3.7100000092158703,1.1237250635585557e-07,7.907560406653084e-08,0.42412931852206276,5.766920899340059e+27,3.483918832754434e+49,2.4516048912035716e+49,7.104453084310604e+48,76.35672502483973,75.31556743410233,80.21941969607066,6.612942140800054e-06
GRB130925A,12,106.30774243046538,109.8621465990386,107.27506432869966,0.2100512813173796,0.561777777128913,1.0000000000115918,0.1627379850108105,1.5391536808463035e-08,4.116434463349682e-08,8249.65052184112,0.5101824688831862,-10862.291926556923,-81404.29559960528,571830.0,160.296,3.390408,0.348,,4.08e-11,4.548118296716622e-07,0.80793,2.0,0.9673218982342746,2.5870822703389393,3.554404168573214,2.6744791729219974,5.655588144195986e-08,7.401516071984625e-08,0.42412931852206276,5.766920899340059e+27,1.753419113343499e+49,2.2947144341929305e+49,6.649803603330291e+48,79.58090825571192,78.86331040835712,81.500108752996,6.612942140800054e-06
GRB130925A,13,122.14460766090508,124.69894201860482,123.3235312387654,0.2560000022252012,0.2986666560172692,1.0000000000000264,0.1196207953036005,1.3788415769129113e-08,1.6086484350569974e-08,7429.777000937032,0.4591951174868376,-12586.462879279285,-82321.08752217295,571830.0,160.296,3.390408,0.348,,4.08e-11,4.548118296716622e-07,0.80793,2.0,1.178923577860317,1.3754107798394273,2.5543343576997444,1.166666614926579,2.9874900119699085e-08,5.440495277880992e-08,0.42412931852206276,5.766920899340059e+27,9.262205723531394e+48,1.686733220855448e+49,4.8879479218076397e+48,91.48629913855001,90.61172675141327,92.50663354495907,6.612942140800054e-06
GRB130925A,14,124.2595297511202,124.45601695309682,124.35777339785648,0.0213333368298078,0.0213333169617195,1.000000000000024,0.3198761341147888,3.072616404995567e-09,3.0726135434172434e-09,7368.407126779877,0.4554021709999924,-12720.705986273912,-82382.45739633011,571830.0,160.296,3.390408,0.348,,4.08e-11,4.548118296716622e-07,0.80793,2.0,0.09824364673627883,0.09824355524034445,0.19648720197662328,0.9999990686834475,6.14522994841281e-09,1.454834498250451e-07,0.42412931852206276,5.766920899340059e+27,1.9052242441833132e+48,4.51046743670987e+49,1.3070786571965425e+49,92.25354109633271,92.1806600527598,92.3264220720303,6.612942140800054e-06
GRB130925A,15,124.73252155006342,126.30441959822812,126.00968866274826,0.2773333153486608,0.0640000095998479,1.0000000014048225,0.1420920683018416,1.7743512423372822e-08,4.094657592807545e-09,7327.867551876152,0.4528966348501948,-12809.998640147856,-82422.99697123384,571830.0,160.296,3.390408,0.348,,4.08e-11,4.548118296716622e-07,0.80793,2.0,1.277167112684836,0.29473093547986196,1.571898048164698,0.2307692803491348,2.183817001618037e-08,6.462515356619138e-08,0.42412931852206276,5.766920899340059e+27,6.770553960176884e+48,2.0035931997984605e+49,5.806169648836012e+48,93.47899752429397,92.53154417660492,93.69764065150456,6.612942140800054e-06
GRB130609B,1,-15.80868691044702,34.29556453219878,17.201172903560323,7.167999982833645,3.711999977916805,1.0000000000020095,0.3668758753932261,1.1733875877944297e-06,6.076471415195121e-07,4458.622291163446,0.2294002002039229,-28607.45835751877,-100775.82692341712,557828.0,211.172,17.05549,,,3.5399999999999995e-11,4.507008485867228e-07,0.83427,2.0,33.00985981400734,17.09439162863846,50.104251442645804,0.5178571410165352,1.7810347293139418e-06,1.653512683657238e-07,1.9199773628944194,,,,,,,,2.0382917248863413e-06
GRB130609B,2,-0.3183315796053652,8.793061719100226,1.9553053497417523,0.4937139861340525,1.484799929907401,1.0000000000007945,0.3377835977243191,7.441120316171305e-08,2.2378492880863614e-07,4458.622291163446,0.2294002002039229,-28607.45835751877,-100775.82692341712,557828.0,211.172,17.05549,,,3.5399999999999995e-11,4.507008485867228e-07,0.83427,2.0,2.2736369293471173,6.837756369358474,9.111393298705591,3.0074090902991975,2.981961319703492e-07,1.5223935413302682e-07,1.9199773628944194,,,,,,,,2.0382917248863413e-06
GRB130609B,3,41.514310828238365,43.6756706860314,42.79147800089419,0.2773333385057576,0.1920000094753113,1.0000000253331751,0.0912408308547876,1.1290564239533974e-08,7.816544713491518e-09,3973.2332781232262,0.2043213657370784,-30879.37844819033,-101359.9724740734,557828.0,211.172,17.05549,,,3.5399999999999995e-11,4.507008485867228e-07,0.83427,2.0,1.2771671726558225,0.884192685137215,2.1613598577930375,0.6923077135615447,1.910710895302549e-08,4.112231989201041e-08,1.9199773628944194,,,,,,,,2.0382917248863413e-06
GRB130609B,4,162.54351902434854,185.43428394804545,173.15383066862933,2.3039999998070377,2.666666663712588,1.000000028594877,0.1341147331576604,1.3787429318050228e-07,1.5957672805476282e-07,3554.7888809896363,0.1828030896322964,-33043.97356853061,-101778.416871207,557828.0,211.172,17.05549,,,3.5399999999999995e-11,4.507008485867228e-07,0.83427,2.0,10.610311644280785,12.280453279416122,22.890764923696906,1.15740740622219,2.974510212352651e-07,6.044562404213944e-08,0.5624135408671102,,,,,,,,2.0382917248863413e-06
GRB130609B,5,182.10063362958627,203.3212578471592,189.37066229840173,1.578666667137293,3.029333333169057,1.000000000026877,0.082163002254778,5.787500994440169e-08,1.1105745147580241e-07,3276.0784909954587,0.1684705590350436,-34632.119512379264,-102057.12726120118,557828.0,211.172,17.05549,,,3.5399999999999995e-11,4.507008485867228e-07,0.83427,2.0,7.270028668815456,13.950595548757462,21.22062421757292,1.918918918242795,1.689324614202041e-07,3.7030934838661265e-08,0.5624135408671102,,,,,,,,2.0382917248863413e-06
GRB130609B,6,200.54793049439053,203.59348308577967,200.74441778786607,0.0426666736602688,0.6186666687329611,1.0,0.0677777257928276,1.2903279895708293e-09,1.8709752844502774e-08,3122.533354640925,0.1605745837005515,-35565.815753054514,-102210.67239755573,557828.0,211.172,17.05549,,,3.5399999999999995e-11,4.507008485867228e-07,0.83427,2.0,0.19648729347554195,2.8490652979135973,3.0455525913891393,14.499997671697987,2.0000080834073604e-08,3.054747853010561e-08,0.5624135408671102,,,,,,,,2.0382917248863413e-06
GRB130609B,7,204.70331114913984,204.83102788965977,204.8015547955328,0.0213333367763376,0.0064000010782978,1.000000000646892,0.4474006667853444,4.258726554689387e-09,1.2776179754692339e-09,3107.2678491397505,0.1597895633621182,-35661.14140859084,-102225.93790305688,557828.0,211.172,17.05549,,,3.5399999999999995e-11,4.507008485867228e-07,0.83427,2.0,0.098243646392973,0.029473094126956312,0.12771674051992932,0.30000000212801964,5.536344530158621e-09,2.0164386017842034e-07,0.5624135408671102,,,,,,,,2.0382917248863413e-06
GRB130609B,8,207.4355126760067,208.02497446493703,207.6319999694824,0.0426666736602972,0.0853333274523322,1.0,0.0334770482325872,6.373240151902521e-10,1.274647733602725e-09,3107.084425173843,0.159780130884184,-35662.28964718576,-102226.1213270228,557828.0,211.172,17.05549,,,3.5399999999999995e-11,4.507008485867228e-07,0.83427,2.0,0.19648729347568406,0.3929744954546379,0.589461788930322,1.9999995343376735,1.911971748792977e-09,1.50881340466057e-08,0.5624135408671102,,,,,,,,2.0382917248863413e-06
GRB130514A,1,-14.917915440645958,56.60344767291797,12.590301162608595,5.973333338896434,9.557333330313364,1.0,0.1619851299382069,4.3342413351575834e-07,6.934786127602326e-07,4173.6066135483015,0.2228538345551207,-28110.219620845048,-98526.23332045812,555821.0,214.192,17.32063,3.6,+0.2-0.2,3.62e-11,4.524652458268993e-07,0.92038,2.0,27.508216603254553,44.013146510309376,71.52136311356394,1.5999999980043087,1.126902746275991e-06,7.329264163779301e-08,0.322678221823637,9.993266134408028e+28,3.074350482347007e+52,1.9995271900459997e+51,1.9773130157406376e+51,2.737021991871434,-3.2430250957926,12.305097320199561,2.5809803713113863e-07
